"","Cebu Doctors University Hospital,Cebu City,Cebu","Chong Hua Hospital,Cebu City,Cebu","Perpetual Succour Hospital,Cebu City,Cebu","Asian Hospital and Medical Center,Muntinlupa,Metro Manila","Cardinal Santos Medical Center,San Juan,Metro Manila","Centuria Medical Makati - Asian Breast Center,Makati,Metro Manila","Chinese General Hospital and Medical Center,Manila,Metro Manila","Jose R. Reyes Memorial Medical Center,Manila,Metro Manila","Lung Center of the Philippines,Quezon City,Metro Manila","Makati Medical Center,Makati,Metro Manila","Manila Doctors Hospital,Manila,Metro Manila","Manila Med,Manila,Metro Manila","Metropolitan Medical Center,Manila,Metro Manila","Philippine General Hospital,Manila,Metro Manila","Philippine Oncology Center Corporation - Marian,Quezon City,Metro Manila","Quirino Memorial Medical Center,Quezon City,Metro Manila","Rizal Medical Center,Pasig,Metro Manila","San Juan De Dios Hospital,Pasay,Metro Manila","St. Luke's Medical Center - Global City,Taguig,Metro Manila","St. Luke's Medical Center - Quezon City,Quezon City,Metro Manila","The Medical City,Pasig,Metro Manila","University of Perpetual Help Delta,Las Pinas,Metro Manila","University of Santo Tomas,Manila,Metro Manila","Urology Center of the Philippines Inc.,Quezon City,Metro Manila"
"Mercedes,Eastern Samar",2872.248,2871.2107499999997,2869.764,4686.101250000001,4679.632500000001,4669.7235,4673.6722500000005,4670.025000000001,4699.097250000001,4664.789250000001,4667.520750000001,4662.05775,4670.324250000001,4660.8765,4722.423000000001,4686.5535,4675.515,4652.72475,4668.6345,4693.780500000001,4679.56275,4668.522,4671.793500000001,4700.571
"Merida,Leyta",2808.8340000000003,2807.79675,2806.3500000000004,4622.68725,4616.2185,4606.309499999999,4610.25825,4606.611,4635.68325,4601.37525,4604.10675,4598.643749999999,4606.91025,4597.4625,4659.009,4623.139499999999,4612.101,4589.31075,4605.220499999999,4630.3665,4616.148749999999,4605.107999999999,4608.3795,4637.156999999999
"Mondragon,Northern Samar",3200.775,3199.65,3199.425,5012.925,5006.4,4996.5,5010.0,4998.075,5023.95,4991.775,4988.625,4988.85,4997.175,4987.725,5054.1,5007.075,5002.35,4979.625,4989.075,5020.575,5005.5,4990.65,4998.75,5027.55
"Naval,Biliran",2805.4185,2804.38125,2802.9345000000003,4619.27175,4612.803,4602.893999999999,4606.84275,4603.1955,4632.26775,4597.95975,4600.69125,4595.228249999999,4603.49475,4594.047,4655.5935,4619.723999999999,4608.6855,4585.89525,4601.804999999999,4626.951,4612.733249999999,4601.692499999999,4604.964,4633.741499999999
"Oras,Eastern Samar",2956.5037500000003,2955.4665,2954.0197500000004,4770.357,4763.88825,4753.979249999999,4757.928,4754.28075,4783.353,4749.045,4751.7765,4746.313499999999,4754.58,4745.13225,4806.67875,4770.809249999999,4759.77075,4736.9805,4752.8902499999995,4778.03625,4763.818499999999,4752.777749999999,4756.04925,4784.826749999999
"Ormoc City,Leyte",2772.8767500000004,2771.8395,2770.3927500000004,4586.7300000000005,4580.2612500000005,4570.35225,4574.301,4570.65375,4599.726000000001,4565.418000000001,4568.1495,4562.6865,4570.953,4561.50525,4623.0517500000005,4587.18225,4576.14375,4553.3535,4569.26325,4594.409250000001,4580.1915,4569.15075,4572.4222500000005,4601.19975
"Padre Burgos,Southern Leyte",2888.7742500000004,2887.737,2886.2902500000005,4702.6275000000005,4696.1587500000005,4686.24975,4690.1985,4686.55125,4715.623500000001,4681.315500000001,4684.0470000000005,4678.584,4686.8505000000005,4677.40275,4738.949250000001,4703.07975,4692.04125,4669.251,4685.16075,4710.306750000001,4696.089,4685.04825,4688.319750000001,4717.09725
"Pagsanghan,Samar",2890.85775,2889.8205,2888.3265,4704.663750000001,4698.24225,4688.286,4692.2347500000005,4688.63475,4717.659750000001,4683.399,4686.083250000001,4680.6675,4688.934,4679.48625,4740.985500000001,4705.16325,4694.12475,4671.3345,4687.197,4712.343000000001,4698.1725,4687.0845,4690.40325,4719.1335
"Palapag,Northern Samar",3209.928,3208.8907499999996,3207.444,5023.78125,5017.3125,5007.403499999999,5011.35225,5007.705,5036.77725,5002.46925,5005.20075,4999.737749999999,5008.00425,4998.5565,5060.103,5024.233499999999,5013.195,4990.40475,5006.3144999999995,5031.4605,5017.242749999999,5006.201999999999,5009.4735,5038.250999999999
"Palo,Leyte",2558.4585,2557.42125,2555.9745000000003,4372.31175,4365.843,4355.933999999999,4359.88275,4356.2355,4385.30775,4350.99975,4353.73125,4348.268249999999,4356.53475,4347.0869999999995,4408.6335,4372.763999999999,4361.7255,4338.9352499999995,4354.844999999999,4379.991,4365.773249999999,4354.732499999999,4358.004,4386.781499999999
"Palompon,Leyte",2815.476,2814.43875,2812.992,4629.329250000001,4622.860500000001,4612.9515,4616.900250000001,4613.253000000001,4642.325250000001,4608.017250000001,4610.748750000001,4605.28575,4613.552250000001,4604.1045,4665.651000000001,4629.7815,4618.743,4595.95275,4611.8625,4637.008500000001,4622.79075,4611.75,4615.021500000001,4643.799
"Pambujan,Northern Samar",3211.96875,3210.9314999999997,3209.48475,5025.822,5019.35325,5009.44425,5013.393,5009.74575,5038.818,5004.51,5007.2415,5001.778499999999,5010.045,5000.59725,5062.14375,5026.2742499999995,5015.23575,4992.4455,5008.35525,5033.50125,5019.2835,5008.242749999999,5011.51425,5040.291749999999
"Paranas,Samar",2777.9482500000004,2776.911,2775.4642500000004,4591.8015000000005,4585.3327500000005,4575.42375,4579.3725,4575.72525,4604.797500000001,4570.489500000001,4573.2210000000005,4567.758,4576.0245,4566.57675,4628.123250000001,4592.25375,4581.21525,4558.425,4574.33475,4599.480750000001,4585.263,4574.22225,4577.493750000001,4606.27125
"Pastrana,Leyte",2599.82475,2598.7875,2597.3407500000003,4413.678,4407.20925,4397.300249999999,4401.249,4397.60175,4426.674,4392.366,4395.0975,4389.634499999999,4397.901,4388.45325,4449.99975,4414.130249999999,4403.09175,4380.3015,4396.211249999999,4421.35725,4407.139499999999,4396.098749999999,4399.37025,4428.147749999999
"Pinabacdao,Samar",2664.34575,2663.3084999999996,2661.86175,4478.1990000000005,4471.7302500000005,4461.82125,4465.77,4462.12275,4491.195000000001,4456.887000000001,4459.6185000000005,4454.1555,4462.4220000000005,4452.97425,4514.520750000001,4478.65125,4467.61275,4444.8225,4460.73225,4485.878250000001,4471.6605,4460.61975,4463.891250000001,4492.66875
"Pintuyan,Southern Leyte",2926.9905,2925.9532499999996,2924.5065,4740.84375,4734.375,4724.465999999999,4728.41475,4724.7675,4753.83975,4719.53175,4722.26325,4716.800249999999,4725.06675,4715.619,4777.1655,4741.295999999999,4730.2575,4707.46725,4723.3769999999995,4748.523,4734.305249999999,4723.264499999999,4726.536,4755.313499999999
"Quinapondan,Eastern Samar",2824.791,2823.75375,2822.3070000000002,4638.64425,4632.1755,4622.2665,4626.21525,4622.568,4651.64025,4617.33225,4620.06375,4614.60075,4622.86725,4613.4195,4674.966,4639.0965,4628.058,4605.26775,4621.1775,4646.3235,4632.10575,4621.065,4624.3365,4653.114
"Rosario,Northern Samar",3158.57625,3157.5389999999998,3156.09225,4972.4295,4965.96075,4956.05175,4960.0005,4956.35325,4985.4255,4951.1175,4953.849,4948.3859999999995,4956.6525,4947.20475,5008.75125,4972.88175,4961.84325,4939.053,4954.96275,4980.10875,4965.891,4954.8502499999995,4958.12175,4986.8992499999995
"Saint Bernard,Southern Leyte",2865.255,2864.21775,2862.771,4679.10825,4672.6395,4662.7305,4666.67925,4663.032,4692.10425,4657.79625,4660.52775,4655.06475,4663.33125,4653.8835,4715.43,4679.5605,4668.522,4645.73175,4661.6415,4686.7875,4672.56975,4661.5289999999995,4664.8005,4693.5779999999995
"Salcedo,Eastern Samar",2845.4595,2844.4222499999996,2842.9755,4659.31275,4652.844,4642.9349999999995,4646.88375,4643.2365,4672.30875,4638.00075,4640.73225,4635.269249999999,4643.53575,4634.088,4695.6345,4659.764999999999,4648.7265,4625.93625,4641.846,4666.992,4652.7742499999995,4641.733499999999,4645.005,4673.782499999999
"San Francisco,Southern Leyte",2897.4390000000003,2896.40175,2894.9550000000004,4711.29225,4704.8235,4694.9145,4698.86325,4695.216,4724.2882500000005,4689.9802500000005,4692.71175,4687.24875,4695.51525,4686.0675,4747.6140000000005,4711.7445,4700.706,4677.91575,4693.8255,4718.971500000001,4704.75375,4693.713,4696.9845000000005,4725.762
"San Isidro,Leyte",2790.4875,2789.45025,2788.0035000000003,4604.34075,4597.872,4587.963,4591.91175,4588.2645,4617.33675,4583.02875,4585.76025,4580.29725,4588.56375,4579.116,4640.6625,4604.793,4593.7545,4570.96425,4586.874,4612.02,4597.80225,4586.7615,4590.033,4618.8105
"San Isidro,Northern Samar",3089.5912500000004,3088.509,3087.0622500000004,4903.3995,4896.93075,4887.02175,4890.9705,4887.32325,4916.3955000000005,4882.087500000001,4884.819,4879.401,4887.6225,4878.17475,4939.7212500000005,4903.89675,4892.81325,4870.068,4885.93275,4911.078750000001,4896.861,4885.82025,4889.0917500000005,4917.86925
"San Jorge,Samar",2885.14275,2884.1054999999997,2882.65875,4698.996,4692.52725,4682.6182499999995,4686.567,4682.91975,4711.992,4677.684,4680.4155,4674.952499999999,4683.219,4673.77125,4735.31775,4699.4482499999995,4688.40975,4665.6195,4681.52925,4706.67525,4692.4574999999995,4681.416749999999,4684.68825,4713.465749999999
"San Jose de Buan,Samar",2831.9527500000004,2830.875,2829.4282500000004,4645.7655,4639.29675,4629.42825,4633.3365,4629.68925,4658.7615000000005,4624.494000000001,4627.185,4621.722,4629.9885,4620.54075,4682.127750000001,4646.21775,4635.17925,4612.389,4628.29875,4653.444750000001,4639.227,4628.18625,4631.498250000001,4660.27575
"San Jose,Northern Samar",3158.025,3156.9,3156.675,4970.175,4963.65,4953.75,4967.25,4955.325,4981.2,4949.025,4945.875,4946.1,4954.425,4944.975,5011.35,4964.325,4959.6,4936.875,4946.325,4977.825,4962.75,4947.9,4956.0,4984.8
"San Juan,Southern Leyte",2876.46225,2875.4249999999997,2873.97825,4690.315500000001,4683.846750000001,4673.93775,4677.8865000000005,4674.2392500000005,4703.311500000001,4669.003500000001,4671.735000000001,4666.272,4674.538500000001,4665.09075,4726.637250000001,4690.76775,4679.72925,4656.939,4672.84875,4697.994750000001,4683.777,4672.73625,4676.007750000001,4704.78525
"San Julian,Eastern Samar",2925.447,2924.40975,2922.963,4739.30025,4732.8315,4722.9225,4726.87125,4723.224,4752.29625,4717.98825,4720.71975,4715.25675,4723.52325,4714.0755,4775.622,4739.7525,4728.714,4705.92375,4721.8335,4746.9795,4732.76175,4721.721,4724.9925,4753.7699999999995
"San Miguel,Leyte",2638.1017500000003,2637.0645,2635.6177500000003,4451.955,4445.48625,4435.577249999999,4439.526,4435.87875,4464.951,4430.643,4433.3745,4427.911499999999,4436.178,4426.73025,4488.27675,4452.407249999999,4441.36875,4418.5785,4434.488249999999,4459.63425,4445.416499999999,4434.375749999999,4437.64725,4466.424749999999
"San Policarpio,Eastern Samar",2997.2850000000003,2996.24775,2994.8010000000004,4811.13825,4804.6695,4794.760499999999,4798.70925,4795.062,4824.13425,4789.82625,4792.55775,4787.094749999999,4795.36125,4785.9135,4847.46,4811.590499999999,4800.552,4777.76175,4793.6714999999995,4818.8175,4804.599749999999,4793.558999999999,4796.8305,4825.607999999999
"San Ricardo,Southern Leyte",2980.3987500000003,2979.3615,2977.9147500000004,4794.252,4787.78325,4777.87425,4781.823,4778.17575,4807.2480000000005,4772.9400000000005,4775.6715,4770.2085,4778.475,4769.02725,4830.5737500000005,4794.70425,4783.66575,4760.8755,4776.78525,4801.931250000001,4787.7135,4776.67275,4779.9442500000005,4808.72175
"San Roque,Northen Samar",3190.2472500000003,3189.21,3187.7632500000004,5004.1005000000005,4997.6317500000005,4987.72275,4991.6715,4988.02425,5017.096500000001,4982.788500000001,4985.52,4980.057,4988.3235,4978.87575,5040.4222500000005,5004.55275,4993.51425,4970.724,4986.63375,5011.779750000001,4997.562,4986.52125,4989.7927500000005,5018.57025
"San Sebastian,Samar",2702.7195,2701.68225,2700.2355000000002,4516.57275,4510.104,4500.195,4504.14375,4500.4965,4529.56875,4495.26075,4497.99225,4492.52925,4500.79575,4491.348,4552.8945,4517.025,4505.9865,4483.19625,4499.106,4524.252,4510.03425,4498.9935,4502.265,4531.0425
"Santa Fe,Leyte",2573.9115,2572.87425,2571.4275000000002,4387.76475,4381.296,4371.387,4375.33575,4371.6885,4400.76075,4366.45275,4369.18425,4363.72125,4371.98775,4362.54,4424.0865,4388.217,4377.1785,4354.38825,4370.298,4395.444,4381.22625,4370.1855,4373.457,4402.2345
"Santa Margarita,Samar",2916.0060000000003,2914.96875,2913.5220000000004,4729.85925,4723.3905,4713.4815,4717.43025,4713.783,4742.8552500000005,4708.5472500000005,4711.27875,4705.81575,4714.08225,4704.6345,4766.1810000000005,4730.3115,4719.273,4696.48275,4712.3925,4737.538500000001,4723.32075,4712.28,4715.5515000000005,4744.329
"Santa Rita,Samar",2627.36025,2626.323,2624.8762500000003,4441.2135,4434.74475,4424.835749999999,4428.7845,4425.13725,4454.2095,4419.9015,4422.633,4417.169999999999,4425.4365,4415.9887499999995,4477.53525,4441.665749999999,4430.62725,4407.8369999999995,4423.746749999999,4448.89275,4434.674999999999,4423.634249999999,4426.90575,4455.683249999999
"Silago,Southern Leyte",2751.3735,2750.33625,2748.8895,4565.22675,4558.758,4548.848999999999,4552.79775,4549.1505,4578.22275,4543.91475,4546.64625,4541.183249999999,4549.44975,4540.0019999999995,4601.5485,4565.678999999999,4554.6404999999995,4531.8502499999995,4547.759999999999,4572.906,4558.688249999999,4547.647499999999,4550.919,4579.696499999999
"Sogod,Southern Leyte",2796.1732500000003,2795.136,2793.6892500000004,4610.0265,4603.55775,4593.648749999999,4597.5975,4593.95025,4623.0225,4588.7145,4591.446,4585.982999999999,4594.2495,4584.80175,4646.34825,4610.478749999999,4599.44025,4576.65,4592.559749999999,4617.70575,4603.487999999999,4592.447249999999,4595.71875,4624.496249999999
"Sulat,Eastern Samar",2915.1645000000003,2914.12725,2912.6805000000004,4729.01775,4722.549,4712.639999999999,4716.58875,4712.9415,4742.01375,4707.70575,4710.43725,4704.974249999999,4713.24075,4703.793,4765.3395,4729.469999999999,4718.4315,4695.64125,4711.5509999999995,4736.697,4722.479249999999,4711.438499999999,4714.71,4743.487499999999
"Tabango,Leyte",2762.23875,2761.2014999999997,2759.75475,4576.092000000001,4569.623250000001,4559.71425,4563.6630000000005,4560.0157500000005,4589.088000000001,4554.780000000001,4557.5115000000005,4552.0485,4560.3150000000005,4550.86725,4612.413750000001,4576.54425,4565.50575,4542.7155,4558.62525,4583.771250000001,4569.5535,4558.51275,4561.784250000001,4590.56175
"Tabontabon,Leyte",2604.9975,2603.9602499999996,2602.5135,4418.8507500000005,4412.3820000000005,4402.473,4406.42175,4402.7745,4431.846750000001,4397.538750000001,4400.2702500000005,4394.80725,4403.0737500000005,4393.626,4455.172500000001,4419.303,4408.2645,4385.47425,4401.384,4426.530000000001,4412.31225,4401.2715,4404.543000000001,4433.3205
"Tacloban City,Leyte",2564.8935,2563.85625,2562.4095,4378.74675,4372.278,4362.369,4366.31775,4362.6705,4391.74275,4357.43475,4360.16625,4354.70325,4362.96975,4353.522,4415.0685,4379.199,4368.1605,4345.37025,4361.28,4386.426,4372.20825,4361.1675,4364.439,4393.2164999999995
"Taft,Eastern Samar",2874.6510000000003,2873.61375,2872.1670000000004,4688.50425,4682.0355,4672.126499999999,4676.07525,4672.428,4701.50025,4667.19225,4669.92375,4664.460749999999,4672.72725,4663.2795,4724.826,4688.956499999999,4677.918,4655.12775,4671.037499999999,4696.1835,4681.965749999999,4670.924999999999,4674.1965,4702.973999999999
"Talalora,Samar",2725.25775,2724.2205,2722.7737500000003,4539.111,4532.64225,4522.733249999999,4526.682,4523.03475,4552.107,4517.799,4520.5305,4515.067499999999,4523.334,4513.88625,4575.43275,4539.563249999999,4528.52475,4505.7345,4521.644249999999,4546.79025,4532.572499999999,4521.531749999999,4524.80325,4553.580749999999
"Tanauan,Leyte",2570.0460000000003,2569.00875,2567.5620000000004,4383.89925,4377.4305,4367.5215,4371.47025,4367.823,4396.8952500000005,4362.5872500000005,4365.31875,4359.85575,4368.12225,4358.6745,4420.2210000000005,4384.3515,4373.313,4350.52275,4366.4325,4391.5785000000005,4377.36075,4366.32,4369.5915,4398.369
"Tarangnan,Samar",2849.847,2848.80975,2847.3630000000003,4663.70025,4657.2315,4647.322499999999,4651.27125,4647.624,4676.69625,4642.38825,4645.11975,4639.656749999999,4647.92325,4638.4755,4700.022,4664.152499999999,4653.114,4630.32375,4646.233499999999,4671.3795,4657.161749999999,4646.120999999999,4649.3925,4678.169999999999
"Tolosa,Leyte",2591.6145,2590.57725,2589.1305,4405.467750000001,4398.999000000001,4389.09,4393.038750000001,4389.391500000001,4418.463750000001,4384.155750000001,4386.887250000001,4381.42425,4389.690750000001,4380.243,4441.789500000001,4405.92,4394.8815,4372.09125,4388.001,4413.147000000001,4398.92925,4387.8885,4391.160000000001,4419.9375
"Tomas Oppus,Southern Leyte",2839.9425,2838.90525,2837.4585,4653.79575,4647.327,4637.418,4641.36675,4637.7195,4666.79175,4632.48375,4635.21525,4629.75225,4638.01875,4628.571,4690.1175,4654.248,4643.2095,4620.41925,4636.329,4661.475,4647.25725,4636.2164999999995,4639.488,4668.2654999999995
"Tunga,Leyte",2633.172,2632.1347499999997,2630.688,4447.025250000001,4440.556500000001,4430.6475,4434.5962500000005,4430.9490000000005,4460.021250000001,4425.713250000001,4428.444750000001,4422.98175,4431.248250000001,4421.8005,4483.347000000001,4447.4775,4436.439,4413.64875,4429.5585,4454.704500000001,4440.48675,4429.446,4432.717500000001,4461.495
"Victoria,Northern Samar",3093.315,3092.2777499999997,3090.876,4907.213250000001,4900.699500000001,4890.7905,4894.7392500000005,4891.137000000001,4920.209250000001,4885.901250000001,4888.632750000001,4883.16975,4891.436250000001,4881.9885,4943.490000000001,4907.6655,4896.627,4873.79175,4889.7465,4914.847500000001,4900.67475,4889.589,4892.860500000001,4921.638
"Villaba,Leyte",2774.112,2773.0747499999998,2771.628,4587.96525,4581.4965,4571.5875,4575.53625,4571.889,4600.96125,4566.65325,4569.38475,4563.9217499999995,4572.18825,4562.7405,4624.287,4588.4175,4577.379,4554.58875,4570.4985,4595.6445,4581.42675,4570.3859999999995,4573.6575,4602.4349999999995
"Villareal,Samar",2693.2830000000004,2692.24575,2690.7990000000004,4507.1362500000005,4500.6675000000005,4490.7585,4494.70725,4491.06,4520.132250000001,4485.824250000001,4488.55575,4483.09275,4491.35925,4481.9115,4543.4580000000005,4507.5885,4496.55,4473.75975,4489.6695,4514.815500000001,4500.59775,4489.557,4492.8285000000005,4521.606
