"","Cebu Doctors University Hospital,Cebu City,Cebu","Chong Hua Hospital,Cebu City,Cebu","Perpetual Succour Hospital,Cebu City,Cebu","Asian Hospital and Medical Center,Muntinlupa,Metro Manila","Cardinal Santos Medical Center,San Juan,Metro Manila","Centuria Medical Makati - Asian Breast Center,Makati,Metro Manila","Chinese General Hospital and Medical Center,Manila,Metro Manila","Jose R. Reyes Memorial Medical Center,Manila,Metro Manila","Lung Center of the Philippines,Quezon City,Metro Manila","Makati Medical Center,Makati,Metro Manila","Manila Doctors Hospital,Manila,Metro Manila","Manila Med,Manila,Metro Manila","Metropolitan Medical Center,Manila,Metro Manila","Philippine General Hospital,Manila,Metro Manila","Philippine Oncology Center Corporation - Marian,Quezon City,Metro Manila","Quirino Memorial Medical Center,Quezon City,Metro Manila","Rizal Medical Center,Pasig,Metro Manila","San Juan De Dios Hospital,Pasay,Metro Manila","St. Luke's Medical Center - Global City,Taguig,Metro Manila","St. Luke's Medical Center - Quezon City,Quezon City,Metro Manila","The Medical City,Pasig,Metro Manila","University of Perpetual Help Delta,Las Pinas,Metro Manila","University of Santo Tomas,Manila,Metro Manila","Urology Center of the Philippines Inc.,Quezon City,Metro Manila"
"Matalom,Leyte",861.3005,861.3005,861.3005,2428.3295,2480.867,2470.958,2484.37475,2483.1102499999997,2500.33175,2466.0237500000003,2482.9932499999995,2475.458,2484.2735000000002,2474.7245000000003,2523.6575000000003,2491.52075,2472.2742500000004,2466.089,2469.8689999999997,2495.0150000000003,2476.367,2446.71425,2481.65675,2501.8055000000004
"Mayorga,Leyte",868.31825,868.31825,868.31825,2174.15375,2226.69125,2216.78225,2230.154,2228.8895,2246.156,2211.848,2228.8175,2221.23725,2230.00775,2220.50375,2269.43675,2237.255,2218.0535,2211.86825,2215.6932500000003,2240.79425,2222.1462500000002,2192.4935,2227.391,2247.58475
"Mercedes,Eastern Samar",1145.066,1145.066,1145.066,2316.65975,2369.19725,2359.28825,2372.705,2371.4404999999997,2388.662,2354.3540000000003,2371.3234999999995,2363.78825,2372.55875,2363.0547500000002,2411.9877500000002,2379.806,2360.6045000000004,2354.41925,2358.1992499999997,2383.3452500000003,2364.65225,2335.0445,2369.942,2390.1357500000004
"Merida,Leyta",673.65725,673.65725,673.65725,2322.3635,2374.901,2364.992,2378.40875,2377.1442500000003,2394.36575,2360.05775,2377.02725,2369.492,2378.2625000000003,2368.7585,2417.6915,2385.50975,2366.30825,2360.123,2363.9030000000002,2389.049,2370.356,2340.74825,2375.64575,2395.8395
"Mondragon,Northern Samar",1472.0,1472.0,1472.0,1700.45,1754.45,1747.7,1763.45,1761.2,1776.95,1745.45,1754.45,1754.45,1763.45,1752.2,1801.7,1770.2,1749.95,1745.45,1747.7,1767.95,1749.95,1720.7,1754.45,1774.7
"Naval,Biliran",806.999,806.999,806.999,2318.90075,2371.43825,2361.57425,2374.946,2373.6814999999997,2390.948,2356.5950000000003,2373.5644999999995,2366.02925,2374.79975,2365.3407500000003,2414.2737500000003,2382.092,2362.8455000000004,2356.66025,2360.4852499999997,2385.5862500000003,2366.93825,2337.3305,2372.228,2392.3767500000004
"Oras,Eastern Samar",1229.32175,1229.3622500000001,1229.32175,2049.056,2101.5935,2091.6845000000003,2105.10125,2103.83675,2121.05825,2086.75025,2103.7197499999997,2096.1845000000003,2104.9550000000004,2095.451,2144.384,2112.2022500000003,2093.00075,2086.8155,2090.5955,2115.7415,2097.0485000000003,2067.44075,2102.3382500000002,2122.532
"Ormoc City,Leyte",613.0,613.0,613.0,2286.368,2338.9055,2328.9965,2342.41325,2341.1487500000003,2358.37025,2324.06225,2341.03175,2333.4965,2342.2670000000003,2332.763,2381.696,2349.51425,2330.31275,2324.1275,2327.9075000000003,2353.0535,2334.3605000000002,2304.75275,2339.65025,2359.844
"Padre Burgos,Southern Leyte",962.672,962.672,962.672,2428.2957499999998,2480.8332499999997,2470.92425,2484.341,2483.0765,2500.298,2465.99,2482.9595,2475.42425,2484.19475,2474.6907499999998,2523.6237499999997,2491.442,2472.2405,2466.05525,2469.83525,2494.98125,2476.28825,2446.6805,2481.578,2501.77175
"Pagsanghan,Samar",1163.6779999999999,1163.6779999999999,1163.6779999999999,1779.2202499999999,1831.75775,1821.84875,1835.2655,1834.001,1851.2224999999999,1816.9145,1833.8839999999998,1826.34875,1835.1192500000002,1825.61525,1874.54825,1842.3665,1823.1650000000002,1816.97975,1820.75975,1845.9057500000001,1827.2127500000001,1797.605,1832.5025,1852.6962500000002
"Palapag,Northern Samar",1482.7865,1482.746,1482.746,1778.26175,1830.79925,1820.8902500000002,1834.307,1833.0425,1850.264,1815.9560000000001,1832.9254999999998,1825.3902500000002,1834.1607500000002,1824.65675,1873.58975,1841.4080000000001,1822.2065000000002,1816.02125,1819.80125,1844.9472500000002,1826.2542500000002,1796.6465,1831.544,1851.7377500000002
"Palo,Leyte",829.35275,829.35275,829.35275,2094.82325,2147.36075,2137.4967500000002,2150.8685,2149.649,2166.8255,2132.5625,2149.4869999999996,2141.95175,2150.7222500000003,2141.21825,2190.19625,2158.0145,2138.768,2132.58275,2136.36275,2161.55375,2142.81575,2113.208,2148.1055,2168.29925
"Palompon,Leyte",690.74825,690.74825,690.74825,2329.0054999999998,2381.5429999999997,2371.634,2385.05075,2383.78625,2401.0077499999998,2366.6997499999998,2383.66925,2376.134,2384.9045,2375.4004999999997,2424.3334999999997,2392.15175,2372.95025,2366.765,2370.545,2395.691,2376.998,2347.39025,2382.28775,2402.4815
"Pambujan,Northern Samar",1484.7890000000002,1484.7890000000002,1484.7890000000002,1709.513,1762.0505,1752.1415000000002,1765.55825,1764.29375,1781.51525,1747.2072500000002,1764.1767499999999,1756.6415000000002,1765.4120000000003,1755.9080000000001,1804.8410000000001,1772.6592500000002,1753.4577500000003,1747.2725,1751.0525,1776.1985000000002,1757.5055000000002,1727.89775,1762.7952500000001,1782.9890000000003
"Paranas,Samar",1050.7662500000001,1050.7662500000001,1050.80675,1942.658,1995.1955,1985.2865000000002,1998.70325,1997.43875,2014.66025,1980.3522500000001,1997.3217499999998,1989.7865000000002,1998.5570000000002,1989.053,2037.986,2005.8042500000001,1986.6027500000002,1980.4175,1984.1975,2009.3435000000002,1990.6505000000002,1961.04275,1995.94025,2016.1340000000002
"Pastrana,Leyte",813.7085,813.7085,813.7085,2113.352,2165.8895,2155.9805,2169.39725,2168.1327499999998,2185.35425,2151.0462500000003,2168.0157499999996,2160.4805,2169.251,2159.7470000000003,2208.6800000000003,2176.49825,2157.2967500000004,2151.1115,2154.8914999999997,2180.0375000000004,2161.3445,2131.73675,2166.63425,2186.8280000000004
"Pinabacdao,Samar",937.1659999999999,937.1659999999999,937.1659999999999,2002.01075,2054.54825,2044.6842500000002,2058.056,2056.7915,2074.058,2039.75,2056.6744999999996,2049.1842500000002,2057.9547500000003,2048.45075,2097.38375,2065.157,2046.0005,2039.81525,2043.5952499999999,2068.74125,2050.00325,2020.4405000000002,2055.293,2075.53175
"Pintuyan,Southern Leyte",997.06775,997.06775,997.06775,2466.5119999999997,2519.0495,2509.1405,2522.55725,2521.2927499999996,2538.5142499999997,2504.20625,2521.1757499999994,2513.6405,2522.411,2512.907,2561.84,2529.65825,2510.4567500000003,2504.2715,2508.0514999999996,2533.1975,2514.5045,2484.89675,2519.79425,2539.9880000000003
"Quinapondan,Eastern Samar",1097.609,1097.609,1097.609,2269.20275,2321.74025,2311.83125,2325.248,2323.9835000000003,2341.205,2306.897,2323.8665,2316.33125,2325.1017500000003,2315.59775,2364.53075,2332.349,2313.1475,2306.96225,2310.7422500000002,2335.88825,2317.19525,2287.5875,2322.485,2342.67875
"Rosario,Northern Samar",1431.3515000000002,1431.3515000000002,1431.3965,1560.4122499999999,1612.94975,1603.0407500000001,1616.4575,1615.193,1632.4144999999999,1598.1065,1615.0759999999998,1607.5407500000001,1616.3112500000002,1606.80725,1655.74025,1623.5585,1604.3570000000002,1598.17175,1601.95175,1627.0977500000001,1608.4047500000001,1578.797,1613.6945,1633.8882500000002
"Saint Bernard,Southern Leyte",967.361,967.361,967.361,2404.7315,2457.2690000000002,2447.36,2460.77675,2459.5122499999998,2476.73375,2442.4707500000004,2459.4402499999997,2451.86,2460.6305,2451.1265000000003,2500.0595000000003,2467.87775,2448.6762500000004,2442.536,2446.316,2471.4170000000004,2452.724,2423.11625,2458.01375,2478.2075000000004
"Salcedo,Eastern Samar",1118.2775,1118.2775,1118.2775,2289.8712499999997,2342.4087499999996,2332.49975,2345.9165,2344.652,2361.8734999999997,2327.5654999999997,2344.535,2336.99975,2345.77025,2336.2662499999997,2385.1992499999997,2353.0175,2333.816,2327.63075,2331.41075,2356.5567499999997,2337.86375,2308.256,2343.1535,2363.34725
"San Francisco,Southern Leyte",967.514,967.514,967.514,2436.9605,2489.498,2479.589,2493.0057500000003,2491.74125,2508.9627499999997,2474.65475,2491.62425,2484.089,2492.8595000000005,2483.3555,2532.2885,2500.10675,2480.9052500000003,2474.7200000000003,2478.5,2503.646,2484.9530000000004,2455.3452500000003,2490.2427500000003,2510.4365000000003
"San Isidro,Leyte",779.738,779.738,779.738,2304.01475,2356.5522499999997,2346.64325,2360.06,2358.7955,2376.017,2341.709,2358.6785,2351.14325,2359.91375,2350.40975,2399.34275,2367.161,2347.9595,2341.77425,2345.55425,2370.70025,2352.00725,2322.3995,2357.297,2377.49075
"San Isidro,Northern Samar",1362.3665,1362.3665,1362.3665,1574.081,1626.6185,1616.7095000000002,1630.12625,1628.86175,1646.08325,1611.7752500000001,1628.7447499999998,1621.2095000000002,1629.9800000000002,1620.476,1669.409,1637.2272500000001,1618.0257500000002,1611.8405,1615.6205,1640.7665000000002,1622.0735000000002,1592.46575,1627.36325,1647.5570000000002
"San Jorge,Samar",1157.963,1157.963,1157.963,1786.2132499999998,1838.75075,1828.84175,1842.2585,1840.994,1858.2154999999998,1823.9075,1840.8769999999997,1833.34175,1842.1122500000001,1832.60825,1881.54125,1849.3595,1830.1580000000001,1823.97275,1827.7527499999999,1852.89875,1834.20575,1804.598,1839.4955,1859.6892500000001
"San Jose de Buan,Samar",1104.73025,1104.73025,1104.73025,1996.6219999999998,2049.1594999999998,2039.2505,2052.66725,2051.40275,2068.62425,2034.31625,2051.28575,2043.7505,2052.521,2043.017,2091.95,2059.76825,2040.5667500000002,2034.3815,2038.1615,2063.3075,2044.6145000000001,2015.00675,2049.90425,2070.098
"San Jose,Northern Samar",1429.25,1429.25,1429.25,1580.525,1634.525,1627.775,1643.525,1641.275,1657.025,1625.525,1634.525,1634.525,1643.525,1632.275,1681.775,1650.275,1630.025,1625.525,1627.775,1648.025,1630.025,1600.775,1634.525,1654.775
"San Juan,Southern Leyte",979.98125,979.98125,979.98125,2415.98375,2468.52125,2458.61225,2472.029,2470.7645,2487.986,2453.678,2470.6475,2463.11225,2471.88275,2462.37875,2511.31175,2479.13,2459.9285,2453.74325,2457.52325,2482.66925,2463.97625,2434.3685,2469.266,2489.45975
"San Julian,Eastern Samar",1198.3055,1198.2649999999999,1198.3055,2090.1589999999997,2142.6965,2132.7875000000004,2146.20425,2144.93975,2162.16125,2127.85325,2144.82275,2137.2875000000004,2146.058,2136.554,2185.487,2153.3052500000003,2134.10375,2127.9184999999998,2131.6985,2156.8445,2138.1515,2108.54375,2143.44125,2163.635
"San Miguel,Leyte",789.22175,789.22175,789.22175,2151.7662499999997,2204.34875,2194.39475,2207.8115,2206.592,2223.7684999999997,2189.4605,2206.43,2198.89475,2207.66525,2198.20625,2247.09425,2214.9125,2195.7110000000002,2189.52575,2193.30575,2218.45175,2199.75875,2170.151,2205.0485,2225.2422500000002
"San Policarpio,Eastern Samar",1270.103,1270.103,1270.103,2001.9792499999999,2054.51675,2044.6077500000001,2058.0245,2056.76,2073.9815,2039.6735,2056.643,2049.10775,2057.87825,2048.37425,2097.30725,2065.1255,2045.9240000000002,2039.73875,2043.51875,2068.66475,2049.97175,2020.364,2055.2615,2075.45525
"San Ricardo,Southern Leyte",1050.476,1050.476,1050.476,2519.92025,2572.45775,2562.54875,2575.9655000000002,2574.701,2591.9224999999997,2557.6145,2574.584,2567.04875,2575.8192500000005,2566.31525,2615.24825,2583.0665,2563.8650000000002,2557.6797500000002,2561.45975,2586.60575,2567.9127500000004,2538.3050000000003,2573.2025000000003,2593.3962500000002
"San Roque,Northen Samar",1463.0674999999999,1463.0674999999999,1463.0674999999999,1687.7464999999997,1740.284,1730.375,1743.7917499999999,1742.52725,1759.7487499999997,1725.4407500000002,1742.41025,1734.875,1743.6455,1734.1415000000002,1783.0745000000002,1750.89275,1731.6912500000003,1725.5059999999999,1729.286,1754.4320000000002,1735.739,1706.13125,1741.02875,1761.2225000000003
"San Sebastian,Samar",975.5374999999999,975.5374999999999,975.5374999999999,1937.74175,1990.27925,1980.3702500000002,1993.787,1992.5225,2009.744,1975.4360000000001,1992.4054999999998,1984.8702500000002,1993.6407500000003,1984.1367500000001,2033.06975,2000.8880000000001,1981.6865000000003,1975.50125,1979.28125,2004.4272500000002,1985.7342500000002,1956.1265,1991.0240000000001,2011.2177500000003
"Santa Fe,Leyte",815.5264999999999,815.5264999999999,815.5264999999999,2100.5562499999996,2153.09375,2143.1847500000003,2156.6014999999998,2155.337,2172.5585,2138.2505,2155.22,2147.6847500000003,2156.45525,2146.95125,2195.88425,2163.7025000000003,2144.501,2138.3157499999998,2142.09575,2167.24175,2148.54875,2118.941,2153.8385,2174.03225
"Santa Margarita,Samar",1188.82625,1188.82625,1188.82625,1713.1084999999998,1765.646,1755.737,1769.15375,1767.88925,1785.1107499999998,1750.80275,1767.7722499999998,1760.237,1769.0075000000002,1759.5035,1808.4365,1776.25475,1757.0532500000002,1750.868,1754.648,1779.794,1761.101,1731.49325,1766.39075,1786.5845000000002
"Santa Rita,Samar",900.1782499999999,900.1782499999999,900.1782499999999,2000.9779999999998,2053.5155,2043.6065,2057.02325,2055.71375,2072.93525,2038.67225,2055.64175,2048.0615000000003,2056.8320000000003,2047.328,2096.306,2064.12425,2044.87775,2038.6925,2042.5175,2067.6635,2048.9255000000003,2019.36275,2054.21525,2074.454
"Silago,Southern Leyte",898.0047500000001,898.0047500000001,898.0047500000001,2290.895,2343.3875,2333.4785,2346.89525,2345.6307500000003,2362.89725,2328.58925,2345.51375,2337.9785,2346.7490000000003,2337.245,2386.178,2353.99625,2334.79475,2328.6095,2332.4345000000003,2357.5805,2338.8875000000003,2309.27975,2344.13225,2364.326
"Sogod,Southern Leyte",866.2505,866.2505,866.2505,2335.6947499999997,2388.18725,2378.3232500000004,2391.74,2390.4305,2407.697,2373.389,2390.3134999999997,2382.7782500000003,2391.59375,2382.04475,2431.02275,2398.8410000000003,2379.5945,2373.45425,2377.18925,2402.38025,2383.64225,2354.0795,2388.932,2409.12575
"Sulat,Eastern Samar",1187.9825,1188.0230000000001,1187.9825,2079.8765,2132.37575,2122.46675,2135.8835,2134.6189999999997,2151.8405,2117.5325000000003,2134.5019999999995,2126.96675,2135.7755,2126.23325,2175.16625,2142.9845,2123.7830000000004,2117.636,2121.3777499999997,2146.5237500000003,2127.83075,2098.223,2133.1205,2153.3142500000004
"Tabango,Leyte",748.7217499999999,748.7217499999999,748.7217499999999,2275.766,2328.3035,2318.3945000000003,2331.81125,2330.5467500000004,2347.76825,2313.46025,2330.4297500000002,2322.8945000000003,2331.6650000000004,2322.161,2371.094,2338.9122500000003,2319.71075,2313.5255,2317.3055000000004,2342.4515,2323.7585000000004,2294.1507500000002,2329.0482500000003,2349.242
"Tabontabon,Leyte",847.92875,847.92875,847.92875,2143.9339999999997,2196.4715,2186.5625,2199.97925,2198.71475,2215.9362499999997,2181.62825,2198.59775,2191.0625,2199.833,2190.329,2239.262,2207.08025,2187.8787500000003,2181.6935,2185.4735,2210.6195000000002,2191.9265,2162.31875,2197.21625,2217.4100000000003
"Tacloban City,Leyte",832.8109999999999,832.8109999999999,832.8109999999999,2068.92125,2121.45875,2111.54975,2124.9665,2123.702,2140.9235,2106.6155,2123.585,2116.04975,2124.82025,2115.31625,2164.24925,2132.0675,2112.866,2106.68075,2110.46075,2135.60675,2116.91375,2087.306,2122.2035,2142.39725
"Taft,Eastern Samar",1147.469,1147.469,1147.469,2039.3247499999998,2091.86225,2081.9915,2095.40825,2094.1055,2111.3269999999998,2077.0190000000002,2093.9885,2086.45325,2095.262,2085.71975,2134.65275,2102.50925,2083.3077500000004,2077.1225,2080.86425,2106.0102500000003,2087.3555,2057.7095,2092.607,2112.8007500000003
"Talalora,Samar",998.07575,998.07575,998.07575,2014.8245,2067.407,2057.4530000000004,2070.86975,2069.60525,2086.87175,2052.51875,2069.48825,2061.9530000000004,2070.7685,2061.2645,2110.1975,2077.9707500000004,2058.7692500000003,2052.584,2056.364,2081.5550000000003,2062.817,2033.20925,2068.10675,2088.3005000000003
"Tanauan,Leyte",843.863,843.863,843.863,2109.5675,2162.105,2152.196,2165.6127500000002,2164.34825,2181.5697499999997,2147.26175,2164.23125,2156.696,2165.4665000000005,2155.9625,2204.8955,2172.71375,2153.51225,2147.327,2151.107,2176.253,2157.5600000000004,2127.9522500000003,2162.8497500000003,2183.0435
"Tarangnan,Samar",1122.66725,1122.66725,1122.66725,1797.02,1849.5575,1839.6485000000002,1853.06525,1851.8007499999999,1869.02225,1834.71425,1851.6837499999997,1844.1485000000002,1852.9190000000003,1843.415,1892.348,1860.1662500000002,1840.96475,1834.7795,1838.5594999999998,1863.7055,1845.0125000000003,1815.4047500000001,1850.3022500000002,1870.496
"Tolosa,Leyte",865.4315,865.4315,865.4315,2131.136,2183.6735,2173.7645,2187.18125,2185.91675,2203.13825,2168.83025,2185.7997499999997,2178.2645,2187.0350000000003,2177.531,2226.464,2194.28225,2175.08075,2168.8955,2172.6755,2197.8215,2179.1285000000003,2149.52075,2184.41825,2204.612
"Tomas Oppus,Southern Leyte",913.84025,913.84025,913.84025,2379.464,2432.0015000000003,2422.0925,2435.50925,2434.24475,2451.46625,2417.1582500000004,2434.1277499999997,2426.5925,2435.3630000000003,2425.8590000000004,2474.7920000000004,2442.61025,2423.4087500000005,2417.2235,2421.0035,2446.1495000000004,2427.4565000000002,2397.84875,2432.74625,2452.9400000000005
"Tunga,Leyte",758.86025,758.86025,758.86025,2146.6992499999997,2199.23675,2189.3277500000004,2202.7445,2201.48,2218.7015,2184.3935,2201.363,2193.8277500000004,2202.59825,2193.09425,2242.02725,2209.8455000000004,2190.6440000000002,2184.45875,2188.23875,2213.38475,2194.69175,2165.084,2199.9815,2220.1752500000002
"Victoria,Northern Samar",1366.13525,1366.13525,1366.13525,1535.6397499999998,1588.17725,1578.26825,1591.685,1590.4205,1607.6419999999998,1573.334,1590.3034999999998,1582.76825,1591.5387500000002,1582.03475,1630.96775,1598.786,1579.5845000000002,1573.39925,1577.17925,1602.32525,1583.63225,1554.0245,1588.922,1609.1157500000002
"Villaba,Leyte",703.00175,703.00175,703.00175,2287.6414999999997,2340.179,2330.27,2343.68675,2342.4222499999996,2359.6437499999997,2325.33575,2342.3052499999994,2334.77,2343.5405,2334.0365,2382.9695,2350.78775,2331.5862500000003,2325.401,2329.1809999999996,2354.327,2335.634,2306.02625,2340.92375,2361.1175000000003
"Villareal,Samar",966.101,966.101,966.101,1982.89475,2035.43225,2025.5232500000002,2038.94,2037.6755,2054.897,2020.5890000000002,2037.5584999999999,2030.0232500000002,2038.7937500000003,2029.2897500000001,2078.22275,2046.0410000000002,2026.8395000000003,2020.65425,2024.43425,2049.58025,2030.8872500000002,2001.2795,2036.1770000000001,2056.37075
